,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
92,2522,us,2462992,r3c91ciuom1u9z,b00j37edwc,517849498,"boon squirt baby food dispensing spoon, 2 pack blue",baby,5,0,0,n,y,five stars,lifesavers! specially while outside.,2015-05-06,0.0,pacifier,0.17899553825278597,0.1402765518749098
93,4081,US,2462992,R3LZEFX36UHCC,B00GT5Y4GQ,868139394,"wubbanub limited edition infant pacifier, cow",Baby,3,0,0,N,Y,Three Stars,The black spots come off.,2015-03-05,0.0,pacifier,0.25935386102555424,0.00046308994227808675
94,2515,us,2462992,r3qa9snn40pvin,b00jr9a2g2,986965379,bloom fresco chrome + pad starter kit - white base - lunar silver,baby,2,0,0,n,y,i would not recommend this product to anyone,i would not recommend this product to anyone. we love the design. but when you see it in person it is very bad quality. cheap materials.,2015-05-06,0.0,pacifier,0.0008645443288499067,0.04374658419528195
95,8905,US,2463009,R2VSXV8ANFGQD,B001L2SA3A,364133280,philips avent bpa free night time pacifier,Baby,4,0,0,N,Y,Four Stars,Too big for 6 month baby,2014-08-25,0.0,pacifier,0.25935386102555424,0.7591559000282817
96,8907,US,2463009,R1AM9K4YSZ7QC5,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,4,0,0,N,Y,Four Stars,Too big to suck to 6 month baby,2014-08-25,0.0,pacifier,0.25935386102555424,0.3730602421287757
97,4884,US,2567729,RIJASRLH65OWX,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,1,3,3,N,N,Dont Trust Conair,Conair Hair products are the worst. It will work well for few months and then it will stop working. When i asked couple of friends they had the same experience. Recently I bought a hair dryer and after 8 months it stopped working. When i called conair for warranty they asked me to send it to AZ with $7 in the pack (it will cost me 20$). Please dont trust Conair.,2014-07-20,1.0,hair_dryer,0.25935386102555424,0.04463616311759429
98,4875,US,2567729,R1ZFBD1STGZW4K,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,1,0,3,N,N,Please dont trust Conair Products,Conair Hair dryers are the worst. It will work well for few months and then it will stop working. When i asked couple of friends they had the same experience. Recently I bought a hair dryer for $34 and after 8 months it stopped working. When i called conair for warranty they asked me to send it to AZ with $7 in the pack to send it from AZ to CA. Please dont trust Conair.,2014-07-20,0.0,hair_dryer,0.7699102639476032,0.024700395169883448
99,4886,US,2567729,R1RG0D3451MOS1,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,1,0,0,N,N,Please dont trust Conair,Conair Hair products are the worst. It will work well for few months and then it will stop working. When i asked couple of friends they had the same experience. Recently I bought a hair dryer and after 8 months it stopped working. When i called conair for warranty they asked me to send it to AZ with $7 in the pack. Please dont trust Conair.,2014-07-20,0.0,hair_dryer,0.7699102639476032,0.046146640651181355
100,4883,US,2567729,R1O1R97MAQ3LBC,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,1,1,2,N,N,Please dont trust Conair,Conair Hair products are the worst. It will work well for few months and then it will stop working. When i asked couple of friends they had the same experience. Recently I bought a hair dryer and after 8 months it stopped working. When i called conair for warranty they asked me to send it to AZ with $7 in the pack. Please dont trust Conair.,2014-07-20,0.5,hair_dryer,0.7699102639476032,0.046146640651181355
101,13070,US,2701111,R3QOCSH65WF4ZL,B006BHSAB2,52203997,wubbanub pink bear infant pacifier,Baby,5,0,0,N,Y,WUBBANUB PINK BEAR,"WOW!! WHAT A FANTASTIC IDEA TO HAVE A SOFT TEDDY WITH A PACIFER, THEY ARE THE PERFECT SIZE & COLOR. MY BABY LOVE'S THEM!",2013-09-10,0.0,pacifier,0.25935386102555424,0.8296730826097526
102,13071,US,2701111,R3UZ3SJI3KTMA9,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,5,0,0,N,Y,WUBBANUB TABBY KITTEN,"I CAN TELL YOU WHAT A FANTASTIC IDEA ARE THIS WABBANUB PACIFER, MY BABY LOVE'S THEM ! IT IS A GRAT GIFT!",2013-09-10,0.0,pacifier,0.25935386102555424,0.9840061865125852
103,11508,US,2709558,R2VBIJJTNT35I2,B008BK7P4A,387353699,billy bob pacifier,Baby,4,0,0,N,Y,A bit large for smaller babies,"I thought this was too cute and ordered it for my 4 month old grandson. Too bad he cant use it. I would suggest only for older babies, at least 8-9month old. Other than the sizing, this binky is of good quality and arrived super fast.",2014-01-30,0.0,pacifier,0.26243755182481027,0.9231399450855483
104,11509,US,2709558,R3KN11N395GN88,B00GOYSLZC,567287601,black handlebar mustache symmetric pacifier (pmhb) (0-6 months),Baby,5,0,0,N,Y,Love this binky,I bought this for my 4mo old grandson. He looks even more adorable when he's sucking; I just cant keep my eyes off of him. Sizing was also perfect.,2014-01-30,0.0,pacifier,0.29043119207660045,0.006664301288954467
105,4339,US,2749227,R3R3UTJ12VGZ6,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these!,"My 4 month old can get these binkies in and out of his mouth on his own due to the design. If he drops this one, he can find it and put it back in his mouth on his own. Worth every cent. Love these!",2015-02-23,0.0,pacifier,0.6777522560733608,0.000197800320895328
106,5682,US,2749227,R3SJC89KQ8QKHR,B00DYOQMF6,892018890,"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count",Baby,5,0,0,N,Y,Works great for our 3 months old and I love that ...,Works great for our 3 months old and I love that they glow so I can find it in the night without using a light.,2015-01-03,0.0,pacifier,0.9890558205928105,0.9990232184882021
107,3256,US,2818852,R2AOITY3L342U8,B00I0M8QTW,339747365,"tommee tippee night pacifier, 2 count",Baby,5,0,0,N,Y,Five Stars,Best pacifier ever.. love that the product has bottles as while,2015-04-09,0.0,pacifier,0.25935386102555424,0.9911204733105616
108,2935,us,2818852,rwfzds4uqoef6,b002qb2lhq,975598752,"sassy rattlin ring, blue /black",baby,5,0,1,n,y,it's a really good teething ring and easy for him to you,my son loves this.it's a really good teething ring and easy for him to you. the seller was a hundred percent accurate with description and fast with delivery,2015-04-26,0.0,pacifier,0.9784939679080141,0.9999958985240851
109,10869,US,2846183,R1RXU2UE1MQL89,B00BVUQDYA,33280098,"mam pearl orthodontic pacifier, girl, 6+ months, 2-count",Baby,4,0,0,N,Y,Great,"Baby's first teeth are coming out, so transitioning to these pacifiers is great and she seems to like them as well.",2014-03-13,0.0,pacifier,0.25935386102555424,0.39957901430243564
110,10863,US,2846183,R1M1A3WIQJIURC,B001CCWJ72,211963857,mam night silicone pacifier - girl - 2+ months,Baby,4,0,0,N,Y,No more wasting time,No longer we have to look for pacifiers at night with a small light and worry about baby crying too much. :-),2014-03-13,0.0,pacifier,0.08963126316594662,0.0057937857806577555
111,5616,US,2877302,RJV69Q1ZG6HFF,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,excited to use them,New aunt,2015-01-06,0.0,pacifier,0.3148142020852137,0.25935386102555424
112,5743,us,2877302,r2xzo0ouxnuddo,b004hfqoli,820728887,philips avent bpa free classic infant starter gift set (discontinued by manufacturer),baby,5,0,0,n,y,reviews made this purchase happen.,new aunt.,2015-01-02,0.0,pacifier,0.053999660908432605,0.9767859566120316
113,6112,us,2946256,r50o6tnlgdlim,b0013k1nxe,334374129,"jj cole outdoor blanket,blue orbit, 5' x 5'",baby,5,0,0,n,y,five stars,very practical and durable,2014-12-23,0.0,pacifier,0.17899553825278597,0.5333059573285622
114,6072,us,2946256,r31psx5v0lv9w1,b00brwvrvg,522018658,4moms,baby,5,0,1,n,y,five stars,great product,2014-12-23,0.0,pacifier,0.17899553825278597,0.9884090318133991
115,8271,US,2946686,RPC43OD8QC4JO,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,4,0,0,N,Y,"the baby sucking only love, time is not","Yes, the baby sucking only love, time is not long",2014-09-17,0.0,pacifier,0.8505574560883202,0.9701089692380854
116,8291,US,2946686,R3HF7TL48RP4A,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,4,0,0,N,Y,"the baby sucking only love, time is not","Yes, the baby sucking only love, time is not long",2014-09-17,0.0,pacifier,0.8505574560883202,0.9701089692380854
117,8280,US,2946686,R2I8MGQEGOAYSD,B00BIFAER0,955350284,dr. brown's prevent classic pacifier,Baby,4,0,0,N,Y,"the baby sucking only love, time is not","Yes, the baby sucking only love, time is not long",2014-09-17,0.0,pacifier,0.8505574560883202,0.9701089692380854
118,12953,US,2967405,R9R8Q3QA3W969,B000PC5KNA,311600177,razbaby keep-it-kleen pacifier,Baby,4,0,1,N,N,"Cute, practical and hygienic",See my review under Ethan the Penguin; closes up as promised for a cleaner pacifier and Panky the Panda is adorable.,2013-09-30,0.0,pacifier,0.4695501259426569,0.0018422334036173286
119,12964,us,2967405,r22bgtvfv9p1ro,b0058o7kl0,428230170,razbaby keep-it-kleen pacifier - pink with flowers/hearts,baby,4,2,2,n,n,"love look, styling and practicality","possible no-more washing of pacifiers tossed onto dirty floors as these close up when the fall to protect the nipple.  according to my sister, her baby likes them just as much as any other styles and the look/styling are appealing.  i bought four different styles.",2013-09-30,1.0,pacifier,0.9996355658655673,0.015576822328168356
120,4708,US,3144156,R2EQ43T7I04RXP,B003LVXSQI,717616351,ecopiggy rounded natural pacifier (1pk),Baby,1,0,0,N,Y,One Star,"Came late and baby won't suck on it, the end is to big",2015-02-12,0.0,pacifier,0.25935386102555424,0.06989530153404823
121,6259,US,3144156,R3VI8TCSKAPK2Y,B00608LMSK,781955422,safety 1st comfort check pacifier thermometer with pacifier medicine dispenser,Baby,4,0,0,N,Y,Four Stars,So far good a bit cheap but good,2014-12-17,0.0,pacifier,0.25935386102555424,0.6142481015066382
122,9726,us,3206706,r2lor300wa02zw,b004wn9rza,183448614,gund winky lamb baby rattle stuffed animal,baby,5,1,1,n,y,really sweet toy,this little lamb is so soft and makes a nice gentle rattling sound when you shake it.,2014-07-12,1.0,pacifier,0.9656323223884653,0.47450517060116343
123,10237,US,3206706,R2FQQCGF8VOYKH,B00BD9U3TU,898867358,"philips avent bpa free vanilla green soothie pacifier, 0-3 months, 4 pack",Baby,5,0,0,N,Y,Great pacifier & vanilla flavor is a big hit with our baby,Our baby loves the vanilla flavor pacifiers! For whatever reason these are his favorite type/ brand. Good product and I would recommend it,2014-05-25,0.0,pacifier,0.9887027663459078,0.007037214483443959
124,10326,US,3315687,R39BI5QEDI00B0,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,Love this dragon!,"I probably paid way too much for this wubbanub, but I thought it would be so cute for my little boy - and I was right! The dragon is my favorite of all of his wubbanubs. It looks like the picture, except the wings are actually more blue than purple. (I like blue better, anyway.)",2014-05-15,0.0,pacifier,0.2722881819326776,0.012980392569764047
125,10320,US,3315687,R39ATACS32YZI3,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,Y,Cute as a button,"I wanted something cute, (and not girly,) for my son. Even though he isn't a huge paci fan, this gives him something to hold and play with. The bull looks exactly as pictured, and washes well. It is very lightweight and small, making it perfect for baby's hands.",2014-05-15,0.0,pacifier,0.6210545940620112,0.9955792849263695
126,4876,US,3480781,RG5I6JHE497Z5,B005DD57UM,232982377,"Graco Trekko Classic Connect Stroller, Metropolis (Discontinued by Manufacturer)",Baby,1,1,2,N,Y,One Star,grated product defective,2015-02-06,0.5,pacifier,0.25935386102555424,0.00927063197255751
127,4595,us,3480781,r3l4xp57adot1v,b00e1ci2to,716414485,philips avent bpa free natural infant starter gift set,baby,5,0,1,n,y,five stars,very good,2015-02-18,0.0,pacifier,0.17899553825278597,0.9791916453702594
128,4240,US,3503508,RPM091ANLCIEI,B00H30E9DY,379394235,wubbanub zebra pacifier,Baby,5,0,0,N,Y,Five Stars,Items were clean and as described! My baby loves it! :) thank you,2015-02-28,0.0,pacifier,0.25935386102555424,0.5202909174136646
129,4234,US,3503508,R1IW09FXRB5ULA,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,Five Stars,Item was clean. It arrived fast and on time. My baby loves it! Thank you! :),2015-02-28,0.0,pacifier,0.25935386102555424,0.9688512388650813
130,11220,US,3730342,RNL158BEK9FU,B00DVO0YN0,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,0,1,N,Y,for my aunt and uncles baby that has not been born yet,They were the perfect gift for my aunts baby that is not born yet and I can't wait to see be born,2014-02-18,0.0,pacifier,0.0349354050964824,0.8013349018554737
131,11215,US,3730342,RFGDF1XL0W7ZW,B0042T0PBE,983961154,baby fanatic pacifier (2 pack) - new england patriots,Baby,5,0,0,N,Y,for my aunt and uncles baby that has not been born yet,My aunt and uncles favorite team so I thought it might be a good idea to get it for the baby boy that I can't wait for,2014-02-18,0.0,pacifier,0.0349354050964824,0.6251759313810543
132,12035,US,3880857,R2KUM7IWFZ4BTT,B005QPE0W8,343148814,the first years gumdrop newborn pacifier,Baby,5,0,0,N,N,"I wish I would have known about these with our first baby, as they would have been all we'd have used!!","I use only the Gumdrop pacifiers with our current baby, mainly for safety, as all she ever wants to do with them is bite on them while teething. Gumdrop ones are all one piece, so there is nothing to accidentally choke on, since there are no pieces to break apart.<br />With our other babies, we used NUK and MAM, which I also love, but we've discovered this brand with our baby and LOVE it! She can stick her finger inside the nipple part and bite down without actually hurting herself...we do this for her as well, without getting bit, and she can gnaw to her heart's content...the are nice colours, and I like that they have changed the design to be curved under the nose, instead of round like the original ones that used to cover over babies' noses...",2013-12-14,0.0,pacifier,0.0012132310038472796,0.8200799710301951
133,12393,US,3880857,R30Y1UY0CIO0VS,B006PASHMW,578779420,clevamama microwave baby pacifier sterilizer,Baby,5,0,0,N,N,Great idea!,"This is a really neat item, even though we ended up not using it. Our baby won't use a pacifier, so we ended up not actually using it, but the concept is really neat! You hang all of the pacifiers on the little &#34;branches&#34; like a tree, then seal the lid closed, with the measured amount of water in it, and microwave, and it sterilizes the pacifiers. They remain sterilized as long as the container is sealed closed, so if you are not going to use them for a few days, you just leave them in. It's really great, and I wish I would have known about it with some of our other babies who did use pacifiers! Highly recommend!",2013-11-18,0.0,pacifier,0.008681883146843634,0.8915068709643134
134,3520,us,3895783,r2n9mc83mvr0b0,b00451acv2,373534564,south shore furniture,baby,5,0,0,n,y,review,perfect!,2015-03-28,0.0,pacifier,0.017615109440207073,0.9991033712088493
135,6702,us,3895783,r25pbtudrseq19,b007uxo9um,832550750,child craft camden 4-in-1 lifetime convertible crib,baby,5,0,0,n,y,great crib,very nice and very good quality. easy to follow assembly instructions.,2014-12-06,0.0,pacifier,0.9990708185325784,0.993270768894115
136,11482,US,4104147,R1T8CIABBFWSPP,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,Love WubbaNub Elephant!,"Totally grand! My grandson is so very happy with his new &#34;Ellie&#34; and so am I. As always, Amazon is my go-to marketplace for all my shopping needs.",2014-02-04,0.0,pacifier,0.6854028387652528,0.957656850002274
137,11485,US,4104147,R1VA5CRSCKCTKX,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,2,2,N,Y,WubbaNubs are awesome!,"When my grandson's old WubbaNub Monkey got befriended by the neighbor's dogs, it was a sad event. But Amazon to the rescue-and the old was replaced with a new WubbaNub monkey!! These WubbaNubs are so cute and people comment on them all the time during an outing. What a cute way to hold a pacifier. I highly recommend WubbaNubs! They are soothing for babies and very much loved by them.",2014-02-04,1.0,pacifier,0.8087542125944801,0.9999980503766338
138,4744,US,4337535,R468LA4DXFNO6,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Five Stars,Same pacifiers we were given in the hospital. Baby loves them.,2015-02-10,0.0,pacifier,0.25935386102555424,0.00016093820472366205
